time,open,close,high,low
2024-09-12 15:01:00,126.305,126.251,126.306,126.251
2024-09-12 15:00:00,126.329,126.305,126.338,126.305
2024-09-12 14:59:00,126.372,126.329,126.378,126.327
2024-09-12 14:58:00,126.407,126.372,126.414,126.368
2024-09-12 14:57:00,126.399,126.407,126.407,126.38
2024-09-12 14:56:00,126.413,126.399,126.423,126.383
2024-09-12 14:55:00,126.42,126.411,126.458,126.401
2024-09-12 14:54:00,126.367,126.417,126.417,126.363
2024-09-12 14:53:00,126.4,126.367,126.41,126.366
2024-09-12 14:52:00,126.381,126.4,126.417,126.359
2024-09-12 14:51:00,126.371,126.383,126.405,126.345
2024-09-12 14:50:00,126.351,126.371,126.379,126.349
2024-09-12 14:49:00,126.402,126.353,126.402,126.342
2024-09-12 14:48:00,126.37,126.402,126.409,126.369
2024-09-12 14:47:00,126.379,126.372,126.381,126.341
2024-09-12 14:46:00,126.429,126.38,126.431,126.373
2024-09-12 14:45:00,126.425,126.429,126.446,126.409
2024-09-12 14:44:00,126.42,126.425,126.442,126.409
2024-09-12 14:43:00,126.451,126.42,126.451,126.419
2024-09-12 14:42:00,126.462,126.451,126.492,126.442
2024-09-12 14:41:00,126.431,126.462,126.471,126.424
2024-09-12 14:40:00,126.403,126.431,126.435,126.403
2024-09-12 14:39:00,126.412,126.403,126.427,126.401
2024-09-12 14:38:00,126.412,126.414,126.416,126.382
2024-09-12 14:37:00,126.432,126.417,126.44,126.407
2024-09-12 14:36:00,126.391,126.434,126.446,126.39
2024-09-12 14:35:00,126.401,126.391,126.417,126.378
2024-09-12 14:34:00,126.454,126.401,126.461,126.401
2024-09-12 14:33:00,126.469,126.453,126.469,126.426
2024-09-12 14:32:00,126.442,126.467,126.473,126.423
2024-09-12 14:31:00,126.479,126.441,126.479,126.436
2024-09-12 14:30:00,126.464,126.479,126.51,126.464
2024-09-12 14:29:00,126.469,126.463,126.471,126.442
2024-09-12 14:28:00,126.471,126.469,126.492,126.458
2024-09-12 14:27:00,126.512,126.471,126.512,126.463
2024-09-12 14:26:00,126.473,126.512,126.512,126.463
2024-09-12 14:25:00,126.481,126.471,126.488,126.459
2024-09-12 14:24:00,126.451,126.478,126.482,126.443
2024-09-12 14:23:00,126.458,126.449,126.466,126.437
2024-09-12 14:22:00,126.445,126.458,126.467,126.434
2024-09-12 14:21:00,126.441,126.445,126.46,126.432
2024-09-12 14:20:00,126.446,126.441,126.456,126.423
2024-09-12 14:19:00,126.41,126.447,126.449,126.41
2024-09-12 14:18:00,126.354,126.412,126.424,126.354
2024-09-12 14:17:00,126.351,126.354,126.383,126.331
2024-09-12 14:16:00,126.356,126.351,126.362,126.338
2024-09-12 14:15:00,126.377,126.355,126.382,126.336
2024-09-12 14:14:00,126.4,126.377,126.4,126.341
2024-09-12 14:13:00,126.483,126.4,126.483,126.399
2024-09-12 14:12:00,126.525,126.474,126.529,126.471
2024-09-12 14:11:00,126.51,126.527,126.546,126.504
2024-09-12 14:10:00,126.498,126.51,126.528,126.498
2024-09-12 14:09:00,126.468,126.498,126.515,126.463
2024-09-12 14:08:00,126.489,126.468,126.489,126.45
2024-09-12 14:07:00,126.526,126.489,126.526,126.483
2024-09-12 14:06:00,126.527,126.526,126.541,126.501
2024-09-12 14:05:00,126.496,126.527,126.551,126.496
2024-09-12 14:04:00,126.511,126.496,126.519,126.494
2024-09-12 14:03:00,126.502,126.511,126.511,126.469
2024-09-12 14:02:00,126.426,126.502,126.502,126.426
2024-09-12 14:01:00,126.415,126.43,126.471,126.415
2024-09-12 14:00:00,126.363,126.408,126.413,126.354
2024-09-12 13:59:00,126.371,126.362,126.376,126.341
2024-09-12 13:58:00,126.357,126.371,126.381,126.349
2024-09-12 13:57:00,126.334,126.357,126.384,126.334
2024-09-12 13:56:00,126.333,126.33,126.362,126.33
2024-09-12 13:55:00,126.309,126.333,126.342,126.291
2024-09-12 13:54:00,126.28,126.309,126.32,126.28
2024-09-12 13:53:00,126.31,126.28,126.322,126.275
2024-09-12 13:52:00,126.331,126.31,126.331,126.291
2024-09-12 13:51:00,126.351,126.331,126.366,126.328
2024-09-12 13:50:00,126.389,126.351,126.404,126.349
2024-09-12 13:49:00,126.33,126.389,126.397,126.33
2024-09-12 13:48:00,126.329,126.33,126.346,126.306
2024-09-12 13:47:00,126.337,126.329,126.346,126.317
2024-09-12 13:46:00,126.344,126.337,126.353,126.332
2024-09-12 13:45:00,126.373,126.344,126.383,126.335
2024-09-12 13:44:00,126.28,126.373,126.383,126.278
2024-09-12 13:43:00,126.336,126.28,126.339,126.271
2024-09-12 13:42:00,126.355,126.336,126.383,126.333
2024-09-12 13:41:00,126.337,126.342,126.368,126.318
2024-09-12 13:40:00,126.341,126.336,126.343,126.315
2024-09-12 13:39:00,126.353,126.341,126.377,126.339
2024-09-12 13:38:00,126.382,126.356,126.385,126.347
2024-09-12 13:37:00,126.376,126.384,126.385,126.361
2024-09-12 13:36:00,126.31,126.376,126.378,126.303
2024-09-12 13:35:00,126.264,126.303,126.303,126.254
2024-09-12 13:34:00,126.316,126.264,126.328,126.264
2024-09-12 13:33:00,126.295,126.314,126.324,126.293
2024-09-12 13:32:00,126.286,126.295,126.297,126.26
2024-09-12 13:31:00,126.311,126.283,126.328,126.271
2024-09-12 13:30:00,126.322,126.311,126.324,126.29
2024-09-12 13:29:00,126.289,126.322,126.34,126.289
2024-09-12 13:28:00,126.292,126.289,126.307,126.281
2024-09-12 13:27:00,126.295,126.292,126.33,126.276
2024-09-12 13:26:00,126.25,126.295,126.309,126.248
2024-09-12 13:25:00,126.196,126.25,126.254,126.188
2024-09-12 13:24:00,126.168,126.196,126.203,126.167
2024-09-12 13:23:00,126.144,126.168,126.178,126.138
2024-09-12 13:22:00,126.178,126.144,126.183,126.138
2024-09-12 13:21:00,126.225,126.184,126.234,126.184
2024-09-12 13:20:00,126.281,126.223,126.285,126.221
2024-09-12 13:19:00,126.252,126.281,126.283,126.225
2024-09-12 13:18:00,126.303,126.252,126.303,126.25
2024-09-12 13:17:00,126.346,126.303,126.35,126.299
2024-09-12 13:16:00,126.323,126.348,126.352,126.321
2024-09-12 13:15:00,126.312,126.322,126.35,126.312
2024-09-12 13:14:00,126.299,126.312,126.334,126.296
2024-09-12 13:13:00,126.297,126.296,126.305,126.278
2024-09-12 13:12:00,126.304,126.297,126.315,126.29
2024-09-12 13:11:00,126.313,126.304,126.319,126.284
2024-09-12 13:10:00,126.336,126.313,126.341,126.31
2024-09-12 13:09:00,126.286,126.333,126.333,126.271
2024-09-12 13:08:00,126.27,126.286,126.292,126.253
2024-09-12 13:07:00,126.252,126.27,126.298,126.244
2024-09-12 13:06:00,126.217,126.254,126.26,126.217
2024-09-12 13:05:00,126.154,126.217,126.217,126.151
2024-09-12 13:04:00,126.163,126.154,126.178,126.151
2024-09-12 13:03:00,126.178,126.163,126.178,126.132
2024-09-12 13:02:00,126.172,126.178,126.185,126.159
2024-09-12 13:01:00,126.167,126.17,126.181,126.159
2024-09-12 13:00:00,126.148,126.167,126.172,126.123
2024-09-12 12:59:00,126.148,126.151,126.168,126.133
2024-09-12 12:58:00,126.146,126.148,126.168,126.142
2024-09-12 12:57:00,126.164,126.146,126.178,126.146
2024-09-12 12:56:00,126.176,126.164,126.187,126.157
2024-09-12 12:55:00,126.22,126.176,126.232,126.167
2024-09-12 12:54:00,126.205,126.22,126.243,126.205
2024-09-12 12:53:00,126.202,126.205,126.214,126.186
2024-09-12 12:52:00,126.233,126.202,126.234,126.202
2024-09-12 12:51:00,126.297,126.233,126.297,126.231
2024-09-12 12:50:00,126.256,126.297,126.297,126.249
2024-09-12 12:49:00,126.237,126.256,126.287,126.237
2024-09-12 12:48:00,126.272,126.235,126.283,126.223
2024-09-12 12:47:00,126.21,126.277,126.277,126.21
2024-09-12 12:46:00,126.232,126.21,126.233,126.2
2024-09-12 12:45:00,126.221,126.236,126.236,126.206
2024-09-12 12:44:00,126.274,126.22,126.276,126.213
2024-09-12 12:43:00,126.275,126.274,126.275,126.246
2024-09-12 12:42:00,126.33,126.276,126.333,126.276
2024-09-12 12:41:00,126.261,126.328,126.333,126.261
2024-09-12 12:40:00,126.231,126.261,126.261,126.229
2024-09-12 12:39:00,126.234,126.231,126.248,126.225
2024-09-12 12:38:00,126.243,126.234,126.266,126.234
